CUST_ID,GENDER,BALANCE,PURCHASES,BALANCE_FREQUENCY,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_FREQUENCY,PURCHASES_TRX,ONEOFF_PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE
C10666,F,299.765294,2352.2,1.0,0.0,0.0,916.667,30,0.666667,0.0,6500.0,2671.279796,185.468819,12
C15096,,50.302615,0.0,0.636364,575.797773,2.0,0.0,0,0.0,0.166667,500.0,511.341658,186.033645,12
C10299,M,83.148283,843.34,0.636364,0.0,0.0,0.5,17,0.5,0.0,6500.0,1024.267592,122.850835,12
C18463,M,876.69029,0.0,1.0,1089.711093,3.0,0.0,0,,0.166667,1000.0,1385.757558,329.503756,12
C16399,M,857.313072,139.16,1.0,0.0,0.0,0.583333,9,,0.0,1200.0,1209.136709,641.54543,12
C13987,F,-348.066767,695.0,1.0,0.0,0.0,0.083333,1,0.083333,0.0,4000.0,470.847821,179.773891,12
C13616,,1123.476228,933.38,1.0,2721.894656,13.0,0.666667,21,0.416667,0.5,4000.0,339.284273,442.797661,12
C16560,F,1669.759168,200.0,1.0,??,0.0,0.416667,5,,0.0,11000.0,442.60799,373.920471,12
C15214,,289.537597,1216.7,0.909091,0.0,0.0,0.5,9,0.5,0.0,5000.0,788.58998,188.958312,12
C18716,F,34.750769,2562.0,1.0,0.0,0.0,1.0,12,,0.0,2300.0,2544.223939,154.14745,12
C17590,F,622.55987,343.46,1.0,1898.121821,11.0,0.333333,13,,0.583333,1500.0,964.143984,554.592269,12
C17493,M,1397.560022,0.0,1.0,869.402466,2.0,0.0,0,,0.166667,2000.0,543.796511,405.832948,12
C10855,F,487.584965,4768.27,0.727273,0.0,0.0,0.727273,27,,0.0,2500.0,1980.213325,149.493574,11
C18008,,107.271213,726.42,1.0,0.0,0.0,0.833333,12,,0.0,1000.0,744.715148,168.66921,12
C14852,M,19.846569,0.0,1000.0,133.049604,2.0,0.0,0,0.0,0.285714,1200.0,48.739156,97.986182,7
C14550,,66.066065,995.62,0.818182,0.0,0.0,1.0,30,,0.0,7500.0,767.241839,133.121651,12
C13846,F,336.565042,875.52,1.0,0.0,0.0,1.0,22,0.25,0.0,4000.0,299.441751,191.111282,12
C18633,,91.669248,737.65,0.833333,0.0,0.0,0.833333,5,,0.0,2500.0,664.387148,86.535841,6
C16746,,1519.317855,0.0,1.0,548.289216,2.0,0.0,0,0.0,0.166667,2000.0,456.098668,392.102723,12
C17673,,82.568778,471.64,1000.0,0.0,0.0,0.916667,23,0.0,0.0,1200.0,554.168419,214.877676,12
C16693,,2.752576,30.9,0.181818,0.0,0.0,0.166667,2,0.0,0.0,3000.0,174.049821,114.010269,12
C18984,,1000.814822,0.0,0.285714,3465.266978,6.0,0.0,0?ñ,,0.142857,6000.0,235.351288,460.6965,7
C15566,F,485.507827,0.0,0.875,??,1.0,0.0,0,,0.125,2000.0,794.426157,116.202264,8
C11287,M,395.81907,37.0,0.888889,0.0,0.0,0.111111,2000,,0.0,2500.0,243.495592,159.29742,9
C17298,,974.52764,952.02,1.0,0.0,0.0,583.333,26,0.25,0.0,4000.0,1452.017727,299.165904,12
C17272,M,1085.316705,0.0,0.9,2339.490308,18.0,0.0,0,,0.6,2500.0,166.510521,369.439375,10
C12202,F,374.552852,279.0,1.0,0.0,0.0,0.333333,4,,0.0,1400.0,426.263702,211.761556,12
C14231,,1138.592025,327.99,1.0,0.0,0.0,0.333333,9,,0.0,1200.0,559.386373,902.962826,12
C10403,,497.908027,245.39,1.0,0.0,0.0,0.583333,7,,0.0,4000.0,328.796655,165.308304,12
C11185,F,126.121035,590.0,0.454545,0.0,0.0,0.083333,1,,0.0,2500.0,1471.72027,156.326043,12?ñ
C16429,M,26.639906,251.19,1.0,0.0,0.0,1.0,9,0.0,,1500.0,214.973026,131.272786,9
C14920,F,7.167028,99.0,0.363636,0.0,0.0,0.333333,4,0.333333,0.0,6000.0,196.556706,85.643203?ñ,12
C11821,F,18.150347,119.8,0.454545,0.0?ñ,0.0,0.333333,4,0.0,0.0,4500.0,297.276499,143.808363,12
C11817,,890.275144,435.14,0.545455,0.0,0.0,0.166667,7,,0.0,1800.0,3334.754054,1102.402301,12
C14408,,639.73038,951.05,1.0,0.0,0.0,0.5,8,,0.0,2600.0,693.302893,227.955037,12
C10353,,1254.6691,361.73,1.0,198.686744,1.0,0.166667,2,0.166667,0.083333,1500.0,535.606816,432.68808,12
C15896,M,1874.572121,0.0,1.0,1359.837109,17.0,0.0,0,0.0,0.916667,2500.0,329.797397,507.068261,12
C18534,,420.348086,3986.24,1000.0,0.0,0.0,1.0,22000,,0.0,1500.0,3100.021072,202.854078,12
C17799,,954.617658,0.0,1.0,808.545456,4.0,0.0,0,,0.333333,2000.0,228.635319,398.358635,12
C13028,F,1061.439175,0.0,1.0,137.757459,1.0,0.0,0,0.0,0.083333,1200.0,446.265741,238.961902,12
C10518,M,2061.27937,0.0,1.0,554.11523,3.0,0.0,0,,0.25,4500.0,552.713988,585.776445,
C13141,F,74.653975,603.6,0.818182,0.0,0.0,0.666667,11,0.25,0.0,2500.0,431.710102,134.295856,12
C13460,F,3862.125712,812.78,1.0,3217.292489,13.0,0.5,14,,0.583333,6000.0,803.736956,1738.467819,12
C15117,M,1507.001995,209.1,1.0,0.0,0.0,0.25,4,0.25,0.0,1800.0,443.628394,417.620633,12
C17279,F,16.629043,286.56,0.272727,0.0,0.0,0.25,3,,0.0,1500.0,1080.55703,130.267549,12
C14968,,-15.307062,71.52,1.0,0.0,0.0,1.0,6,,0.0,1500.0,55.180487,69.3025,6
C16370,F,1607.609771,0.0,1.0,1007.849308,3.0,0.0,0,0.0,0.166667,7000.0,523.481375,414.584718,12
C16660,,179.362453,839.09,0.545455,331.493048,1.0,0.833333,11,0.0,0.083333,3000.0,555.713401,91.081745,12
C17815,,83.030075,2298.89,1.0,0.0,0.0,0.916667,22,,0.0,1000.0,2034.589917,166.237338,12
C12754,M,5459.785308,262.0,1.0,4212.521736,19.0,0.75,9,0.0,0.75,7000.0,1733.828367,1511.483648,12
C14966,,256.028048,627.42,1.0,0.0,0.0,0.833333,16,0.0,,2500.0,288.225797,174.799517,12
C18718,M,410.466315,826.0,0.545455,750.50253,2.0,0.909091,15,0.181818,0.090909,1000.0,1750.067404,483.936762,11
C14398,,79.345909,906.5,1.0,0.0,0.0,1.0,12,,0.0,6000.0,922.33766,180.755765,12
C14529,,5019.019126,1517.85,1.0,185.169509,2.0,0.272727,6,,0.181818,6000.0,1157.021023,1085.111218,11
C17939,M,89.513525,1452.41,0.909091,0.0,0.0,0.916667,24,0.166667,0.0,3000.0,1690.741787,178.002763,12
C13061,F,3481.400783,188.0,1.0,2747.982493,10.0,0.166667,2,,0.416667,8500.0,844.591086,1063.696942,12
C11113,F,206.305547,1594.0,1.0,0.0,0.0,0.333333,10,0.25,0.0,4500.0,1605.613993,119.213806,12
C12255,F,390.55064,1261.99,1.0,0.0,0.0,0.5,16,,0.0,3000.0,18.496532,1151.777196,12
C16519,M,1527.826042,3191.0,1.0,2035.662918,17.0,0.083333,3,0.083333,0.416667,4950.0,5393.198816,436.082971,??
C12518,M,96.155647,1070.73,1.0,0.0?ñ,0.0,1.0,27,,0.0,10000.0,1229.025203,192.197394,12
C16120,F,1084.652647,0.0,1.0,37.460952,2.0,0.0,0,0.0,0.166667,1200.0,272.517748,277.546713,12
C17451,F,240.439583,481.01,0.545455,461.403602,6.0,0.333333,4,0.333333,0.333333,1200.0,139.715889,174.17913,12
C13939,M,1812.61375,0.0,0.727273,2804.289646,1.0,0.0,0,,0.083333,9000.0,961.987007,951.721048,12
C18919,,459.036183,755.0,1.0,0.0,0.0,1.0,13,0.083333,0.0,2000.0,181.336934,198.58317,12
C18784,M,736.024188,350.02,0.9,0.0,0.0,0.6,6,,0.0,1000.0,133.825578,323.058774,10
C17422,M,1457.381936,0.0,1.0,236.725014,7.0,0.0,0,0.0,0.416667,1500.0,536.361045,508.611551,12
C10220,M,2458.376257,0.0,0.818182,102.275984,1.0,0.0,0?ñ,0.0,0.083333,7500.0,4543.63481,647.20869,12
C14295,F,1221.439496,1045.76,1.0,1478.541555,9.0,0.888889,21,,0.555556,2500.0,269.325785,324.838245,9
C12326,,1236.635476,540.0,1.0,0.0,0.0,0.818182,9,0.818182,0.0,4000.0,2136.389192,247.620077,11
C13080,M,347.577293,26.8,0.857143,470.846474,11.0,0.142857,1,0.142857,0.428571,500.0,28.654864,256.522546,7
C17563,F,443.558578,26.09,1.0,646.932676,16.0,0.083333,4,0.083333,0.5,1200.0,1218.866837,200.752923,12
C10607,F,4458.045588,0.0,1.0,2846.034435,6.0,0.0,0,,0.166667,5000.0,985.516901,??,-12
C14981,F,72.372971,456.7,0.363636,0.0,0.0,0.25,4,,0.0,1200.0,312.287787,163.340754,12
C18488,M,1929.069939,0.0,1.0,973.827667,2.0,0.0,0,0.0,0.166667,2500.0,786.014779,513.327849,12
C19111,M,100.427621,793.28,1.0,0.0,0.0,1.0,8,0.0,0.0,1000.0,679.031744,117.258435?ñ,8
C16288,,2771.640602,0.0,1.0,2071.167874,6.0,0.0,0,,0.166667,4000.0,804.570403,735.219705,12
C12695,,1182.324933,0.0,1.0,258.13761,8.0,0.0,0,0.0,0.583333,1200.0,503.164651,326.336533,12
C15568,,239.446482,0.0,0.636364,698.096182,8.0,0.0,0,,0.25,2000.0,351.850485,181.339692,12
C12609,,9.526312,92.02,0.545455,0.0,0.0,0.5,6,,0.0,1600.0,100.915736,82.436727,12
C16227,,462.340941,125.0,1.0,0.0,0.0,0.416667,5,,0.0,500.0,250.788354,350.085005,12
C16377,,2522.93846,394.48,1.0,2904.343372,2.0,0.75,11,,0.166667,3000.0,3734.576574,1184.827039,12
C11534,F,180.315352,1642.26,1.0,47.031268,1.0,1.0,24,0.25,0.083333,7000.0,1609.27261,177.262274,12
C16569,F,603.686346,397.5,1.0,63.384239,2.0,0.5,12,,0.166667,1500.0,279.038144,269.861111,12
C16456,F,47.587585,414.8,0.727273,0.0,0.0,0.5,8,,0.0,4500.0,545.768039,135.094235,12
C18092,F,17.832004,148.0,0.272727,0.0,0.0,0.083333,1,0.083333,0.0,10500.0,117.223554,165.37547,12
C12044,,2004.298844,1500.0,1.0,0.0,0.0,0.083333,1,0.083333,0.0,3000.0,675.426241,672.964531,12
C12658,,234.183227,617.3,1.0,282.667958,4.0,0.916667,12,0.166667,0.25,2500.0,1436.234437,169.80316,12?ñ
C18932,,44.904048,167.37,1.0,0.0,0.0,1000.0,7,,0.0,1000.0,58.060753,102.88597,7
C18146,F,1020.535366,205.54,1.0,0.0,0.0,0.166667,3,0.166667,0.0,1200.0,232.721106,539.082396,??
C13784,F,561.974673,2930.99,1.0,0.0,0.0,0.75,20,,0.0,4000.0,510.35919,262.710453,??
C17421,F,189.434859,500.09,1.0,0.0,0.0,0.916667,24,,0.0,3000.0,521.673011,171.538499,12
C11388,,319.388468,1674.9,1.0,0.0,0.0,1.0,24,,0.0,7500.0,1907.796411,194.793488,12
C13372,,189.722981,1771.78,1.0,0.0,0.0,0.916667,27,0.166667,0.0,6700.0,1678.622679,188.591146?ñ,12
C15042,,194.927,2061.48,0.909091,0.0,0.0,0.833333,23,0.5,0.0,8500.0,1937.914753,144.660755,12
C18879,,21.718289,182.27,1.0,0.0,0.0,0.916667,11,0.0,0.0,1500.0,176.130076,171.217707,12
C12632,,126.018616,1218.24,1.0,0.0,0.0,1.0,18,0.0,0.0,5000.0,1040.640647,153.824693,12
C16675,,1267.081143,309.9,1.0,0.0,0.0,0.5,6,,0.0,3000.0,697.223817,342.412476,12
C15224,,18.014226,130.5,0.727273,0.0,0.0,0.75,9,0.0,0.0,1500.0,176.874316,151.915915,12
C18503,,1142.302592,0.0,1000.0,175.924692,5.0,0.0,0,,0.333333,1200.0,454.157081,418.981666,12
C12316,F,902.491328,0.0,1.0,3936.354616,5.0,0.0,0,0.0,0.272727,1800.0,3633.579097,577.463579,11
C13199,F,4037.543707,1005.72,1.0,6203.612318,19.0,0.833333,13,,0.666667,6000.0,3724.247764,1047.765097,12
C18820,,1243.254633,0.0,1.0,1428.440429,1.0,0.0,0,0.0,0.083333,3500.0,562.362623,276.403192,12
C16779,F,5091.643375,0.0,1.0,2302.860148,10.0,0.0,0,,0.5,6000.0,1315.48708,1815.957627,12
C15116,M,4099.755913,0.0,1.0,4933.666708,14.0,0.0,0,0.0,0.75,12000.0,3005.016513,929.740389,12
C12303,F,33.31938,279.56,0.818182,0.0,0.0,0.666667,8,0.0,0.0,3000.0,347.911693,146.317275,12
C15715,M,844.230511,615.0,1.0,0.0,0.0,0.666667,9,,0.0,1500.0,1028.163341,183.039309,12
C17358,M,50.078433,339.69,0.272727,0.0,0.0,0.25,6,0.0,0.0,1200.0,76.455028,165.07605,12
C10402,M,79.189929,699.12,1.0,0.0,0.0,1000.0,24,0.0,0.0,2500.0,697.977603,183.858351,12
C15443,M,66.842287,908.34,1.0,0.0,0.0,1.0,14,1.0,0.0,6500.0,788.60284,177.213829,??
C16904,M,5699.475671,0.0,1.0,1423.440294,7.0,0.0,0,0.0,0.333333,6000.0,1422.889138,1925.341433,12
C12182,F,120.984184,1122.17,1.0,0.0,0.0,1.0,29,,0.0,6000.0,1138.136359,162.528519,12
C11100,,2683.746154,130.0,1000.0,0.0,0.0,0.083333,1,,0.0,4500.0,610.42602,891.684832,12
C16097,F,170.019011,266.6,0.5,1199.729121,3.0,0.166667,1,,0.166667,2500.0,293.055707,88.589314,6
C14587,M,24.831137,1909.13,0.636364,0.0,0.0,0.916667,12,,0.0,2000.0,1831.935279,21.095616,12
C13975,F,458.958269,492.72,0.363636,0.0,0.0,1.0,12,0.0,0.0,6000.0,2111.788889,199.91768,12
C15696,,26.296743,417.0,0.545455,0.0,0.0,1.0,13,1.0,0.0,6500.0,960.737291,86.562843,12
C14387,,420.215198,1681.1,1.0,0.0,0.0,0.916667,20,0.5,0.0,2400.0,758.24314,156.101823,12
C12190,M,2508.405988,875.05,1.0,0.0,0.0,1.0,29,0.5,0.0,2600.0,1261.11301,1209.124265,12
C13485,M,930.286054,3039.16,1.0,0.0,0.0,1.0,26,,0.0,2500.0,2991.900221,548.880214,12
C16687,,1337.57386,0.0,1.0,36.473828,1.0,0.0,0,0.0,0.083333,3000.0,395.385249,324.284676,12
C16064,M,5.404443,194.0,0.5,0.0,0.0,0.5,3,,0.0,1500.0,269.175108,34.59541,6
C16917,,895.308285,0.0,1.0,59.226322,2.0,0.0,0,,0.166667,1000.0,304.93211,272.53859,12
C18776,F,547.287057,0.0,1.0,243.336548,2.0,0.0,0,0.0,0.166667,2000.0,232.430161,163.411456,12
C17543,,2421.820915,0.0,0.666667,4045.770203,7.0,0.0,0,,0.5,5000.0,334.730343,442.116227,6
C18009,,99.040178,1100.0,1.0,0.0,0.0,0.833333,10,0.0,0.0,1000.0,1310.127669,167.38994,12
C16836,M,173.23165,1555.85,0.181818,0.0,0.0,0.083333,2,,0.0,1500.0,8494.566989,1157.992946,12
C11032,,2928.756699,160.92,1.0,319.931964,5.0,1.0,12,0.0,0.333333,3000.0,1142.847203,1098.479834,12
C14395,M,10.386311,171.6,0.818182,0.0,0.0,1.0,12,,0.0,4000.0,168.370514,82.263245,12
C16374,F,44.444599,374.81,1.0,0.0,0.0,0.416667,6,0.0,,4000.0,309.602823,105.971136,12
C16461,M,2196.006333,666.89,1.0,0.0,0.0,0.5,8,,0.0,7500.0,579.257195,773.160428,12
C16469,,4892.213739,0.0,1.0,1086.316757,5.0,0.0,0,0.0,0.333333,11000.0,1148.224685,1155.856775,-12
C12974,,2809.125422,65.5,1.0,0.0,,0.083333,1,,0.0,3000.0,534.051634,1900.025531,12
C13726,M,6851.036206,669.93,1.0,??,14.0,0.75,11000,0.083333,0.583333,9500.0,2499.79919,1746.510786,12
C14051,,2713.749041,0.0,1.0,318.035084,,0.0,0,0.0,,3000.0,664.635735,880.427416,12
C18460,M,536.425055,3302.01,1.0,0.0,0.0,0.833333,28,,0.0,2000.0,3195.65769,207.884434,12
C17080,F,1676.457032,0.0,1.0,271.277923,5.0,0.0,0,0.0,0.25,1800.0,788.245672,1088.975559,??
C15236,,1459.803597,0.0,1.0,218.234292,5.0,0.0,0,0.0,0.416667,1500.0,436.226459,602.777344,12
C10339,F,850.630114,0.05,1.0,1700.634586,7.0,83.333,1,0.083333,0.333333,1000.0,1084.281127,367.409536,12
C19115,F,686.623746,422.21,1.0,729.332469,2.0,1.0,11,,0.166667,1000.0,416.560172,82.401461,6
C11404,F,187.2126,1807.08,1.0,0.0,0.0,1.0,19,0.416667,0.0,10000.0,1681.194004,175.755159?ñ,12
C10387,M,8.520292,64.12,0.545455,0.0,0.0,0.166667,2?ñ,0.166667,0.0,7000.0,176.600545,76.462301,12
C12745,,57.257195,472.5,0.818182,0.0,0.0,0.75,9,0.75,0.0,7227.272727,598.240579,174.283792,12
C12381,F,21.377711,312.1,0.636364,0.0,0.0,0.583333,7,,0.0,2000.0,497.127166,145.605731,12
C15418,F,2701.540547,0.0,1.0,932.369762,4.0,0.0,0,,0.25,3000.0,1065.255189,1135.449267,12
C17973,,9.113909,106.56,1.0,0.0,0.0,1.0,12,0.0,0.0,3000.0,110.590507,55.716728,12
C17122,F,379.74055,1348.41,1.0,0.0,0.0,0.666667,25,,0.0,1300.0,430.736402,163.305423,12
C15328,,31.980197,300.0,0.727273,0.0,0.0,0.666667,8,0.0,0.0,7500.0,214.796949,99.124898,12
C10867,M,938.177781,1288.42,1.0,0.0,0.0,0.916667,23,0.0,0.0,1500.0,1018.536172,196.720403,12
C15029,F,1764.083164,329.47,1.0,58.536178,2.0,1.0,22,0.0,,1800.0,789.269658,798.373689,12
C14719,F,133.68751,1139.2,1.0,0.0,0.0,1.0,15,,0.0,3000.0,957.152839,116.355394,8
C15759,M,59.32524,527.63,1.0,0.0,0.0,1.0,11,0.0,0.0,1000.0,435.994202,158.158755,10
C11505,,173.658581,1210.0,1.0,0.0,0.0,1.0,8?ñ,,0.0,1000.0,977.652258,113.492537,8
C16896,,1477.960998,349.25,1.0,0.0,0.0,0.916667,11,0.0,0.0,1500.0,528.615684,500.339157,12
C17887,M,1096.517209,0.0,0.833333,2408.490506,6.0,0.0,0,0.0,0.666667,2000.0,822.741522,171.049246,6
C17449,F,8.35947,81.78,0.181818,0.0,0.0,0.083333,1,,0.0,4000.0,896.300688,117.706351,12
C12753,F,1565.577135,0.0,1.0,2676.476175,6.0,0.0,0,,0.333333,3000.0,3418.679368,477.674801,12
C11653,,3478.592472,0.0,0.9,3757.973335,11.0,0.0,0,,0.2,4000.0,611.537657,1167.341625,10
C18600,M,6.995368,76.78,0.363636,0.0,0.0,0.25,3,,0.0,4000.0,292.806443,131.476836,12
C10278,,2734.66412,560.73,1.0,0.0,0.0,0.916667,11,0.916667,0.0,7500.0,717.798364,670.049653,12
C11526,,2475.660894,440.0,0.909091,0.0,0.0,0.272727,3,0.272727,,10500.0,511.059528,492.803429,11
C16946,M,1821.040307,166.38,1.0,1682.602932,13.0,0.4,5,0.2,0.4,5000.0,3388.896555,520.445922?ñ,10
C16522,F,971.723256,1853.7,1000.0,319.449176,3.0,1.0,26,0.416667,0.25,3500.0,513.439153,252.114517,12
C18112,,981.10306,240.0,1.0,0.0,0.0,1.0,12,0.0,0.0,1000.0,1777.96158,868.806527,12
C17146,,1032.398861,924.34,1.0,1030.464188,5.0,0.75,15,,0.416667,1200.0,2011.28106,520.315155,12
C11464,F,19.945714,170.0,0.272727,0.0,0.0,0.083333,1,,0.0,6500.0,734.613034,166.057617,12
C15218,M,1489.224372,1209.56,0.636364,0.0,0.0,0.833333,11,,0.0,12500.0,6831.656434,717.304514,12
C15138,F,858.857651,1013.61,1.0,0.0,0.0,0.5,13,0.25,0.0,2500.0,739.761292,257.745004,12
C12307,,992.424289,0.0,1.0,45.026228,1.0,0.0,0,,0.111111,1000.0,161.400987,183.86589,9
C13158,,744.112849,1628.08,1.0,0.0,0.0,1.0,27,0.666667,0.0,6000.0,892.732912,263.48702,12
C10603,,259.467265,646.24,0.909091,0.0,0.0,0.083333,1,,0.0,10000.0,540.021578,183.086463,
C18451,F,8.248278,0.0,0.363636,74.905547,1.0,0.0,0,,0.083333,4000.0,323.533469,64.837252,12
C14850,M,6950.583049,400.98,1.0,259.046858,1.0,0.5,6,,0.083333,12500.0,2008.360568,1704.533297,12
C14139,F,187.204739,2816.01,1.0,0.0,0.0,1.0,19000,,0.0,6000.0,2078.813618,163.082736,12
C16971,,155.676255,990.33,0.818182,??,0.0,0.333333,8,,0.0,4000.0,1006.564682,67.567132,12
C11451,F,83.279708,899.73,0.545455,0.0,0.0,0.333333,5,,0.0,8000.0,1846.833247,136.934288,12
C18304,,1988.595057,0.0,1.0,49.91246,1.0,0.0,0,,0.083333,2000.0,485.111127,846.157055,-12
C13125,F,3821.413393,197.0,1.0,3926.684678,11.0,0.833333,??,0.083333,0.333333,7000.0,700.151706,1540.518189,12
C15506,M,879.987974,1517.56,1.0,0.0,0.0,0.583333,15,0.583333,0.0,1700.0,1812.402979,314.375296,12
C18806,F,28.838076,484.68,1.0,0.0,0.0,1.0,12,0.0,0.0,1000.0,485.036484,78.505742,12
C11371,,1152.710352,1392.0,1.0,0.0,0.0,1.0,16,,0.0,9500.0,1147.368802,245.51294,12
C11973,,869.091492,438.22,1.0,0.0?ñ,0.0,0.416667,6,,0.0,3000.0,336.521212,381.780101?ñ,12
C18095,F,465.003141,500.0,1.0,0.0,0.0,0.111111,??,0.111111,0.0,1000.0,109.818409,357.651724,9
C10478,F,636.669685,2022.38,1.0,0.0,0.0,0.916667,19,0.916667,0.0,6000.0,939.306791,301.000749,12
C16073,M,80.513636,588.2,1.0,0.0,,1.0,13,0.083333,0.0,3000.0,601.778889,176.52637,12
C15926,,408.724408,89.39,1.0,108.912198,1.0,0.083333,1,0.083333,0.083333,3000.0,166.426897,211.611083,12
C10072,,1699.435486,1363.69,1.0,0.0,0.0,0.333333,4,,0.0,1700.0,1623.816348,923.505868,12
C16149,,-719.592571,124.13,0.727273,0.0,0.0,0.25,3,0.083333,0.0,3000.0,1486.14717,390.098144,12
C14627,M,1181.767566,153.95,1.0,0.0,0.0,0.333333,5,,0.0,6500.0,1908.258846,365.472319,12
C18741,F,12.209291,143.75,0.545455,0.0,0.0,0.416667,5,0.0,0.0,1500.0,330.503125,147.685817,12
C18881,,474.451835,0.0,0.545455,1016.333944,8.0,0.0,0,,0.25,1200.0,414.218007,310.343372,12
C18665,,383.881717,274.01,1.0,877.521511,,0.916667,22,,0.166667,500.0,1214.797263,359.953614,12
C12010,F,8.286935,125.0,0.727273,0.0,0.0,0.833333,10,0.0,0.0,3000.0,125.140043,82.820029,12
C13022,,689.764098,0.0,0.818182,2289.78885,8.0,0.0,0,,0.416667,1800.0,2476.929255,202.931859,12
C15656,F,471.104779,0.0,1000.0,58.192353,3.0,0.0,0,0.0,0.25,500.0,165.27161,190.841988,12
C13047,,2786.494499,0.0,1.0,1547.268611,,0.0,0,0.0,0.25,8000.0,837.844106,916.41672,12
C10853,,1358.890643,89.9,1.0,0.0,0.0,0.333333,4,,0.0,7000.0,323.344372,409.65366,12
C12792,F,35.942931,425.67,0.818182,??,0.0,0.333333,4,0.083333,0.0,6500.0,439.687694,126.895337,12
C18887,M,2069.451252,0.0,1.0,2849.085564,14.0,0.0,0,0.0,0.666667,3000.0,199.137135,258.367496,6
C15945,F,57.657781,587.25,0.818182,0.0,0.0,750.0,9,,0.0,1000.0,779.274805,138.599057,12
C18540,,289.220297,0.0,1.0,1048.868332,3.0,0.0,0,0.0,0.083333,1200.0,59.150211,288.255952,12
C12301,M,0.672519,388.54,0.090909,0.0,0.0,0.416667,5,,0.0,12000.0,377.974097,24.499337,12
C16365,,1051.38615,416.6,1.0,0.0,0.0,1.0,20,,0.0,1050.0,509.248904,1006.439477,12
C18026,,779.577168,0.0,0.454545,2757.126538,4.0,0.0,0,,0.25,6000.0,9307.719055,515.375559,12
C12457,F,320.35306,2542.61,1.0,0.0,,1.0,27,,0.0,7500.0,3158.530331,192.272514,12
C18631,M,6.484008,61.71,0.272727,0.0,0.0,0.25,3,0.0,0.0,1000.0,233.763723,136.908362,-12
C16129,,1275.142146,454.72,1.0,959.005156,2.0,1.0,12?ñ,,0.083333,1500.0,826.036748,350.661181,12
C15966,,2882.431664,0.0,1.0,130.714887,2.0,0.0,0,,0.166667,3000.0,608.839527,1240.347359,12
C14276,,71.345309,1166.76,1.0,0.0,0.0,1.0,12,,0.0,3000.0,1137.865785,??,12
C15008,,4361.964176,0.0,1.0,288.451529,2.0,0.0,0,,0.166667,4500.0,1041.187421,1583.295751,12
C15713,,1594.328636,0.0,1.0,2880.609563,19.0,0.0,0,,0.333333,3000.0,348.795318,510.986097,12
C11414,,1140.787563,2796.54,1.0,0.0,0.0,0.833333,15,0.166667,0.0,4500.0,2139.874585,260.662747,12
C12191,M,208.362536,2252.77,1.0,0.0,0.0,1.0,30,0.333333,0.0,10000.0,2018.393951,178.930636,12
C15441,,2.585715,70.0,0.090909,0.0,0.0,0.083333,1,,0.0,2000.0,396.435632,85.073591,12
C13740,M,1827.921694,3626.09,1.0,1280.42318,2.0,1.0,15,,0.166667,6000.0,1962.883537,462.098001,
C16320,F,47.274973,639.0,0.727273,0.0,0.0,0.666667,12,0.0,0.0,3300.0,940.011994,182.150814,12
C15927,F,18.98265,327.37,0.272727,0.0,0.0,0.333333,11,0.0,0.0,6500.0,1430.996352,137.788624,12
C19129,F,10.665069,85.89,1.0,0.0,0.0,1.0,7000,0.0,0.0,1000.0,72.475127,76.41925,-7
C15644,M,753.518771,1737.87,0.636364,947.957969,1.0,1.0,27,,0.083333,2500.0,977.188809,313.922409,12
C13088,M,36.607995,224.4,0.545455,0.0,0.0,0.166667,2,0.166667,0.0,2100.0,372.093413,151.08003,12
C12067,M,1418.215497,1003.95,1.0,0.0,0.0,0.583333,15,0.166667,0.0,11000.0,2218.323066,454.602396,??
C12826,,2085.013555,198.27,1.0,0.0,0.0,0.166667,2,0.166667,0.0,8000.0,748.549629,524.180778,12
C15858,F,-126.169985,1155.0,1000.0,0.0,0.0,0.833333,10,0.0,0.0,3900.0,1375.353007,158.020499,12
C13293,,844.837833,2196.38,1.0,2716.83907,7.0,1.0,23,1.0,0.416667,5000.0,3274.100331,245.892171,12
C11860,F,1473.902933,0.0,1.0,163.855122,4.0,0.0,0,0.0,0.333333,1500.0,340.239419,517.593629,12
C17423,M,1139.894588,0.0,1.0,1030.19301,1000.0,0.0,0,,0.083333,1200.0,300.826793,451.686224,12
C13528,F,1055.613983,0.0,1.0,378.769414,4.0,0.0,0,0.0,0.333333,1200.0,1328.486686,267.70904,-12
C13584,,711.174631,155.39,1.0,0.0?ñ,0.0,0.166667,4,,0.0,8500.0,615.867397,190.288155,12
C12242,,97.000375,552.09,1.0,0.0,0.0,1.0,13,,0.0,12000.0,601.430928,188.896158,12
C14947,,1906.703614,780.0,1.0,0.0,0.0,1.0,12,0.0,0.0,3000.0,1338.303471,598.649198,12?ñ
C16067,F,2610.433432,512.5,1.0,2771.850961,6.0,1.0,11,,0.142857,3000.0,691.600531,741.985756,7
C15311,M,1494.69695,0.0,0.666667,3020.521475,20.0,0.0,0,,0.5,3000.0,582.828406,318.94963,6
C11453,,928.666372,0.0,1.0,1148.992175,6.0,0.0,0,,0.5,1000.0,1374.841601,392.678144,12
C12233,,1649.276603,0.0,1.0,253.554601,8.0,0.0,0,0.0,0.583333,1800.0,574.233323,788.721609,12
C10978,F,460.432607,1009.44,1.0,0.0,0.0,0.916667,25,,0.0,4000.0,1292.401995,221.145007,12
